relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation
RELATION_GENEHPOTERM_SCPDFS_26440.pdf_121_121_20_20_33_33	IFN/HP:0002861|Melanoma	{20}	{33}	{Although,the,precise,molecular,determinants,of,these,physiological,changes,remain,to,be,deﬁned,",",the,critical,window,of,treatment,with,IFN,—,|,3,+,MEZ,to,induce,terminal,differentiation,in,HO-l,human,melanoma,cells,occurs,within,the,ﬁrst,24,h,(,Fisher,et,al.,",",1985,;,Jiang,et,al.,",",1993,;,Kang,et,al.,",",1998,),.}	{"128 F. Huang et al. / Gene 236 ( 1999 ) 125 — 131","and BO — 2 , in the combination of IFN — | 3 + MEZ results in a rapid and irreversible suppression of growth , induction of melanin synthesis and terminal differentiation ( Fisher et al. , 1985 ) ."}	{"A single treatment of HO — 1 cells with IFN — [ 3 + MEZ for 24 h followed by growth in the absence of these inducers for 72 h results in an irreversible loss of growth potential and terminal differentiation in > 95 % of the HO — 1 cell population ( Fisher et al. , 1985 ; Jiang et al. , 1993 ) .","Based on this consideration , temporal cDNA libraries ( 2 , 4 , 8 , 12 and 24 h ) were prepared to encompass the ﬁrst 24 h of treatment of HO — 1 cells with the differentiation inducers ( Jiang and Fisher , 1993 ) ."}	0.41
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_18770.pdf_505_505_20_21_23_25_UNSUP	arylsulfatase_A/HP:0002922|Increased CSF protein	{20,21}	{23,24,25}	{Familial,psychomotor,retardation,with,markedly,ﬂuctuating,serum,prolactin,",",FSH,and,GH,levels,",",partial,TBG,deﬁciency,",",increased,serum,arylsulfatase,A,and,increased,CSF,protein,:,a,new,syndrome,?}	{"— .","Lodeweycl < x , M. , Casaer , P. , 1980 ."}	{"Pediatr .","Res ."}	0.586
RELATION_GENEHPOTERM_journal.pone.0070858.pdf_52_52_26_26_36_40	CDH1/HP:0003003|Colon cancer	{26}	{36,40}	{Literature,search,We,carried,out,a,search,of,the,PubMed,",",Embase,and,Web,of,Science,databases,using,the,terms,:,“,E-cadherin,”,",",“,CDH1,”,",",“,Colorectal,neoplasms,”,",",“,Colorectal,Cancer,”,",",“,colon,cancer,”,“,rectal,cancer,”,",",“,prognosis,”,with,all,possible,combinations,.}	{"In this study , we performed a meta-analysis to investigate Ecadherin expression and the prognosis of patients with CRC to determine whether low E-cadherin expression is associated with poor outcome and clinicopathologic characteristics of CRC .",Methodology}	{"The references of all the studies were manually searched for additional eligible studies .","Review articles and bibliographies of other pertinent article were also inspected to ﬁnd related articles ."}	0.374
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_1956.pdf_560_560_17_17_8_8_UNSUP	PAX6/HP:0000526|Aniridia	{17}	{8}	{To,date,",",the,molecular,diagnosis,of,human,aniridia,patients,have,primarily,depended,on,the,scrutiny,of,PAX6,exon,mutations,.}	{"Finally , even though Cre — mediated conditional knockouts may exhibit a delay in protein loss after the initial gene deletion ( Pan et al. , 2010 ; Qu et al. , 20 ] ] b ) , the complete lack of lens defect in our two Prep ] mutants demonstrates that Prep ] alone is at least dispensable for the maintenance of Pax6 expression in lens and pancreatic development .","In summary , we have used gene targeting technology to conclusively demonstrate the importance of three upstream enhancers in Pax6 lens and pancreas regulation ."}	{"Our study of these Pax6 regulatory sequences may help to guide the search for Pax6 functional mutations into the much wider non — coding regions .","We also showed that a conditional knockout of Prep ] failed to disrupt Pax6 expression in lens and pancreatic development , raising the question of Prep ] tissue autonomy in lens induction and/or redundancy in Meis/Prep gene functions ."}	0.93
RELATION_GENEHPOTERM_journal.pone.0044861.pdf_239_239_14_14_40_41	E3/HP:0002511|Alzheimer disease	{14}	{40,41}	{Tsvetkov,P,",",Adamovich,Y,",",Elliott,E,",",Shaul,Y,(,2011,),E3,ligase,STUB1/CHIP,regulates,NAD,(,P,),H,:,quinone,oxidoreductase,1,(,NQO1,),accumulation,in,aged,brain,",",a,process,impaired,in,certain,Alzheimer,disease,patients,.}	{"Pharmacogenetics 9 : 1134121 .","6 ."}	{"J Biol Chem 286 : 883948845 .","7 ."}	0.254
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_27659.pdf_481_481_12_12_9_9_UNSUP	EPM1/HP:0001336|Myoclonus	{12}	{9}	{Mutations,in,the,gene,encoding,Cystatin,B,in,progressive,myoclonus,epilepsy,(,EPM1,),.}	{"57 , 1074 — 1079 .","Pennacchio , L.A. , Lehesjoki , A.-E. , Stone , N.E. , Willour , V.L. , Virtaneva , K. , Miao , J. , D’Amato , E. , Ramirez , L. , Faham , M. , Koskiniemi , M. , Warrington , J.A. , Norio , R. , de la Chapelle , A. , Cox , D.R. , Myers , R.M. , 1996 ."}	{"Science 271 , 1731 — l734 .","Popescu , N. , Zimonjic , D. , Hatch , C. , Bonner , W. , 1994 ."}	0.862
RELATION_GENEHPOTERM_SCPDFS_40649.pdf_35_35_13_13_60_62	RET/HP:0004836|Acute promyelocytic leukemia	{13}	{60,61,62}	{Chromosomal,translocations,in,different,neoplasias,generate,chimeric,proteins,containing,RING-ﬁnger,domains,:,the,RET,protooncogene,is,activated,upon,fusion,of,its,tyrosine,kinase,domain,to,the,RING-ﬁnger,domain,of,the,RET,ﬁnger,protein,(,rfp,),(,Takahashi,et,al.,",",1988,),",",the,RINGﬁnger,PML,protein,is,found,fused,with,the,retinoic,acid,receptor,a,in,patients,with,acute,promyelocytic,leukemia,(,Kakizuka,et,al.,",",1991,),",",and,the,transcriptional,intermediary,factor,(,TIF1,),is,fused,to,B-Raf,protooncogene,in,the,oncogenic,protein,T18,(,LeDouarin,et,al.,",",1995,),.}	{"The RING-ﬁnger motif of TRAF2 is required for the formation of the TRAF2/TAN K complex , which in turn mediates NF-KB activation upon ligand binding to CD40 or type II tumor necrosis factor receptor ( Cheng and Baltimore , 1996 ) .","Several proteins containing RING-ﬁnger motifs participate in oncogenesis through different mechanisms ."}	{"Moreover , human c-Cbl becomes oncogenic after deletion of the region containing the RING-ﬁnger domain ( Blake et al. , 1993 ) , and at least two predisposing mutations in the breast cancer susceptibility gene ( BRCA1 ) ( Futreal et al. , 1994 ) result in a deletion of the RING-ﬁnger motif .","Two other closely related RINGﬁnger proteins involved in oncogenesis are mel18 , a nuclear DNA-binding protein with tumor suppressor activity ( Kanno et al. , 1995 ) , and Bmi-1 , a nuclear protein that is morphogenic during embryonic development ( van der Lugt et al. , 1994 ) and cooperates with c-Myc in oncogenesis ( Haupt et al. , 1991 ) ."}	0.314
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0067450.pdf_56_56_6_6_11_12_UNSUP	COMT/HP:0100543|Cognitive impairment	{6}	{11,12}	{In,a,number,of,studies,",",COMT,has,been,associated,with,cognitive,impairment,in,several,psychiatric,disorders,",",and,also,in,the,general,population,[,4,],.}	{"Since the dopamine ( DA ) system is essential for normal cognitive performance [ 1,2 ] , genes that regulate the dopamine system are of central interest for further investigations of cognitive function .","COM T is involved in dopamine catabolism , and considered especially important in the prefrontal cortex ( PFC ) [ 3 ] ."}	{"In several independent studies , Damino acid oxidase activator ( DAOA ) and CatecholOmethyltransferase ( COM 7 ) have been found to be associated with bipolar disorder [ 5,6,7,8,9,10,1 1,12,13 ] .","The DAOA gene acts through the N-methyl-D-aspartate ( NMDA ) receptors [ 14 ] that have a central role in memory function and synaptic plasticity [ 15 ] and have been shown to be modiﬁed in bipolar disorder [ 16,17 ] ."}	0.594
RELATION_GENEHPOTERM_journal.pone.0045212.pdf_9_9_8_8_15_15	p18/HP:0009792|Teratoma	{8}	{15}	{Here,",",we,demonstrate,an,opposite,effect,of,p18,on,ES,cells,in,comparison,with,teratoma,cells,.}	{"Se | f — renewa | is a feature common to both adult and embryonic stem ( ES ) cells , as well as tumor stem cells ( TSCs ) .","The cyclindependent kinase inhibitor , p18 ' NK4 “ , is a known tumor suppressor that can inhibit self — renewal of tumor cells or adult stem cells ."}	{"Our results unexpectedly showed that overexpression of p18 accelerated the growth of mouse ES cells and embryonic bodies ( EB ) ; on the contrary , inhibited the growth of late stage teratoma .","Up — regu | ation of ES cell markers ( i.e. , Oct4 , Nanog , Sox2 , and Rexl ) were detected in both ES and EB cells , while concomitant down — regulation of various differentiation markers was observed in EB cells ."}	0.56
RELATION_GENEHPOTERM_journal.pone.0024298.pdf_324_324_18_18_1_1	DS/HP:0001909|Leukemia	{18}	{1}	{Human,leukemia,cell,lines,",",HL60,[,38,],and,RPMI8226,[,39,],",",were,purchased,from,DS,Pharma,Biomedical,(,Osaka,",",Japan,),and,cultured,in,RPMI,1640,medium,(,Invitrogen,",",California,),containing,10,%,fetal,bovine,serum,and,a,1,%,penicillin-streptomycin,mixture,(,Sigma,),at,37,°,C,under,5,%,CO2,in,a,humidiﬁed,incubator,and,passaged,every,three,days,.}	{"Recombinant human ( rh ) SCF ( 1/Vako Pure Chemical Industries , Osaka , Japan ) was added at 100 ng / ml , rhFL ( PeproTech , Newjersey ) at 50 ng/mL , and rhTPO ( PeproTech ) at 20 ng/mL .","Garcinol derivatives were added in the indicated amounts ."}	{"The human epithelial carcinoma cell line HeLa was cultured in Dulbecco ’s modiﬁed Eagle ’s medium ( DMEM ) supplemented with 10 % fetal bovine serum and a 1 % penicillin-streptomycin mixture ( Sigma ) .","Flow cytometry Cultured hCB CD34 + cells were stained with allophycocyanin ( APC ) - conjugated anti-human CD34 and phycoerythrin ( PE ) conjugated anti-human CD38 antibodies ( BD Pharmingen , California ) ."}	0.34
RELATION_GENEHPOTERM_SCPDFS_36168.pdf_394_394_32_32_38_38	p24/HP:0001909|Leukemia	{32}	{38}	{Oroszlan,",",S.,",",Sarngadharan,",",M.G.,",",Copeland,",",T.D.,",",Kalyanaraman,",",V.S.,",",Gilden,",",R.V.,and,Gallo,",",R.C.,:,Primary,structure,analysis,of,the,major,internal,protein,p24,of,human,type,C,T-cell,leukemia,virus,.}	{"Immunol .","26 ( 1982 ) 813-820 ."}	{"Proc .","Natl. Acad ."}	0.264
RELATION_GENEHPOTERM_journal.pone.0049139.pdf_474_474_7_7_17_17	MYCN/HP:0003006|Neuroblastoma	{7}	{17}	{Studying,the,apparently,paradoxical,ability,of,the,MYCN,protoncogene,to,induce,apoptosis,or,the,apoptosis-sensitive,phenotype,in,neuroblastoma,cells,provided,important,clues,on,the,activity,of,MDM2/p53,antagonists,and,on,their,potential,pharmacological,use,in,NB,therapy,.}	{"Since newly diagnosed human NBs are almost invariably p53 wild type and preclinical data indicate that NB cells are strikingly sensitive to Nut-3 in in vitro and in xenograft models [ l3 , l5 ] , translation of the p53 restoration therapy in the treatment of highrisk NB patients urges .","Thus , a better understanding of the biological processes governing the sensitivity of NB cells to MDM2-p53 antagonists and the potential identiﬁcation of biomarkers of the p53 pathway are pivotal in tailoring this therapeutic approach to NB patients ."}	{"Indeed , a particular regulation of the p53 pathway seems to occur in MNA NBs , in which both pro- and anti-apoptotic factors appear to be directly or indirectly controlled by MYCN [ l3 ,20,53,54,55,56,57 ] , as shown in Fig .","7 ."}	0.354
RELATION_GENEHPOTERM_journal.pone.0071811.pdf_120_120_46_46_74_74	CD56/HP:0100602|Preeclampsia	{46}	{74}	{1,:,Phenotype,analysis,of,peripheral,blood,mononuclear,cells,in,women,with,early-onset,preeclampsia,and,in,healthy,pregnant,women,As,shown,in,Table,2,we,compared,the,frequency,of,T,cells,",",helper,and,cytotoxic,T,cell,subpopulations,",",regulatory,T,cells,",",NK,cells,",",CD56,‘“,"\\"",‘,NK,cells,",",CD56,"\\"","\\"",9,“,',NK,cells,",",and,NKT,cells,among,peripheral,blood,mononuclear,cells,in,women,with,early-onset,preeclampsia,and,in,healthy,pregnant,women,.}	{"Differences were considered significant for P S 0.05 .",Results}	{"Compared to healthy pregnant controls , in the peripheral blood of early-onset preeclamptic women there is a significant decrease in the frequency of regulatory T cells ( 0,921012 vs. 0551008 ) and in the frequency of CD56b \\" 9 “‘ cells ( 1,41:0,12 vs. 0,61:0,13 ) .","2 : Differential expression of TIM-3 on peripheral blood mononuclear cell subsets in healthy pregnant women We measured the surface expression of TIM-3 on helper , cytotoxic T cells , NK cells , NK cell subsets and NKT cells by flow cytometry ."}	0.734
RELATION_GENEHPOTERM_journal.pone.0084389.pdf_172_172_63_63_18_18	AF/HP:0001297|Stroke	{63}	{18}	{Variable,ALL,stroke,OR,(,95,%,Cl,),Minor,stroke,OR,(,95,%,Cl,),Non-minor,stroke,OR,(,95,%,Cl,),Dependence,Age,1.04,(,1.04,—,1.05,),1.06,(,1.04,—,1.07,1.04,(,1.03,—,1.05,Gender,1.45,(,1.2,—,1.76,),1.41,(,1.03,—,1.93,1.49,(,1.16,—,1.9,),History,of,AF,1.51,(,1.09,—,2.51,),1.87,(,1.1,—,3.15,),1.4,(,1.02,—,1.93,),NIHSS,1.24,(,1.22,—,1.26,),1.13,(,1.03,—,1.24,1.21,(,1.18,—,1.24,Antithrombotic,0.69,(,0.52,.}	{"[ 3 — 7 ] A 1360-case multicenter study found a racial difference in the beneﬁcial effects of statins that Caucasian Americans seemed to beneﬁt more .","[ 4 ] The results from Taiwan Stroke Registry found that early lipidlowering therapy during hospitalization could improve composite end point , including all-cause mortality , recurrent stroke , or the occurrence of ischemic heart disease , of the ischemic stroke and"}	{"— .","O. 91 ) O. 84 ( 0.52 — 1.35 0.65 ( O. 46 ."}	0.25
RELATION_GENEHPOTERM_journal.pone.0000660.pdf_483_483_45_49_76_76	nuclear_mitotic_apparatus_protein_1/HP:0100522|Thymoma	{45,46,47,48,49}	{76}	{*,Cell,cycle,3,NM_OO7628,1.5,Ccna1,cyclin,A1,>,],*,NM_O17367,1.2,Ccni,cyclin,I,`,ظ,],*,NM_O09833,1.0,Ccntl,cyclin,T1,3,NM_OO7635,1.1,Ccng2,cyclin,G2,o,],*,NM_007632,1.1,Ccnd3,cyclin,D3,],*,NM_133947,1.4,Numa1,nuclear,mitotic,apparatus,protein,1,E,NM_O09875,2.3,Cdkn1b,cyc,|,in,»,dependent,kinase,inhibitor,1B,(,P27,),`,],*,Oncogenic,signalling,_,],*,NM_O11785,2.1,Akt3,thymoma,viral,proto,—,oncogene,3,=,],*,NM_008036,1.8,Fosb,FBJ,osteosarcoma,oncogene,B,],*,NM_O11952,1.2,Mapk3,mitogen,activated,protein,kinase,3,],*,NM_008416,1.8,Junb,Jun,.}	{"Genes downregulated by SMAR1 .","x ] * Annotation Fold change ( log base 2 ) Gene symbol Description ]"}	{"— .","B oncogene NM_O10884 1.7 Ndrg1 N » myc downstream regulated gene 1 ] * NM_013864 2.1 Ndrg2 N — myc downstream regulated gene 2 ^ * NM_O16896 1.3 Map3k14 MAP kinase kinase kinase 14 P ? ]"}	0.66
RELATION_GENEHPOTERM_journal.pone.0043398.pdf_274_274_414_414_357_357	EP300/HP:0100522|Thymoma	{414}	{357}	{Ruppin,A-2,),viral,oncogene,homolog,(,avian,),SRC,3,—,phosphoinositide,dependent,protein,kinase,—,1,PDPK1,RPTOR,independent,companion,of,MTOR,",",complex,2,RICTOR,eukaryotic,translation,initiation,factor,4E,binding,protein,1,E,|,F4EBP1,eukaryotic,translation,initiation,factor,4E,family,member,2,E,|,F4E2,hypothetical,LOC100271831,;,mitogen,—,activated,protein,kinase,3,MAPK3,mitogen,—,activated,protein,kinase,1,MAPK1,protein,kinase,",",AMP,»,activated,",",alpha,1,catalytic,subunit,PRKAA1,regulatory,associated,protein,of,MTOR,",",complex,1,RPTOR,ribosomal,protein,S6,kinase,",",90,kDa,",",polypeptide,1,RPS6KA1,ribosomal,protein,S6,kinase,",",90,kDa,",",polypeptide,3,RPS6KA3,ribosomal,protein,S6,pseudogene,25,;,ribosomal,protein,S6,;,ribosomal,protein,S6,pseudogene,1,RPS6,serine/threonine,kinase,11,STK11,similar,to,eukaryotic,translation,initiation,factor,4H,;,eukaryotic,translation,initiation,factor,4B,E,|,F4B,tuberous,sclerosis,1,TSC1,tuberous,sclerosis,2,TSC2,v,—,akt,murine,thymoma,viral,oncogene,homolog,1,AKT1,v,—,akt,murine,thymoma,viral,oncogene,homolog,2,AKT2,v,—,akt,murine,thymoma,viral,oncogene,homolog,3,(,protein,kinase,B,",",gamma,),AKT3,v,—,raf,murine,sarcoma,viral,oncogene,homolog,B1,BRAF,SHC,(,Src,homology,2,domain,containing,),transforming,protein,1,SHC1,SHC,(,Src,homology,2,domain,containing,),transforming,protein,3,SHC3,calcium/ca,|,modu,|,in,—,dependent,protein,kinase,II,delta,CAMK2D,calcium/ca,|,modu,|,in,~,dependent,protein,kinase,II,gamma,CAMK2G,epidermal,growth,factor,receptor,(,erythroblastic,leukemia,viral,(,v,—,erb,—,b,),oncogene,homolog,",",avian,),EGFR,hypothetical,LOC100271831,;,mitogen,—,activated,protein,kinase,3,MAPK3,mitogen,—,activated,protein,kinase,1,MAPK1,mitogen,»,activated,protein,kinase,kinase,2,pseudogene,;,mitogen,»,activated,protein,kinase,kinase,2,MAP2K2,platelet,—,derived,growth,factor,receptor,",",alpha,polypeptide,PDGFRA,protein,kinase,C,",",alpha,PRKCA,protein,kinase,C,",",beta,PRKCB,retinoblastoma,1,RB1,tumor,protein,p53,TP53,v,—,akt,murine,thymoma,viral,oncogene,homolog,1,AKT1,v,—,akt,murine,thymoma,viral,oncogene,homolog,2,AKT2,v,—,akt,murine,thymoma,viral,oncogene,homolog,3,(,protein,kinase,B,",",gamma,),AKT3,v,—,raf,murine,sarcoma,3611,viral,oncogene,homolog,ARAF,v,—,raf,murine,sarcoma,viral,oncogene,homolog,B1,BRAF,v,—,raf,—,1,murine,leukemia,viral,oncogene,homolog,1,RAF1,CHK1,checkpoint,homolog,(,S.,pombe,),CHEK1,E1A,binding,protein,p300,EP300,MAD1,mitotic,arrest,deﬁcient,—,|,ike,1,(,yeast,),MAD1L1,S,—,phase,kinase,—,associated,protein,1,SKP1,S,—,phase,kinase,—,associated,protein,2,(,p45,),SKP2,SMAD,family,member,2,SMAD2,WEE1,homolog,(,S.,pombe,),WEE1,anaphase,promoting,complex,subunit,1,;,similar,to,anaphase,promoting,complex,subunit,1,ANAPC1,anaphase,promoting,complex,subunit,4,ANAPC4,ataxia,telangiectasia,and,Rad3,related,;,similar,to,ataxia,telangiectasia,and,Rad3,related,protein,ATR}	{"Cell Cycle v — src sarcoma ( Schmidt .","— ."}	{"8 August 2012 | Volume 7 | Issue 8 | e43398","Table 2 ."}	0.986
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0030820.pdf_762_762_24_26_29_30_UNSUP	Janus_kinase_2/HP:0005547|Myeloproliferative disorder	{24,25,26}	{29,30}	{Lucia,E,",",Recchia,AG,",",Gentile,l,"\\\\",’,I,",",Bossio,S,",",Vigna,E,",",et,al.,(,201,1,),Janus,kinase,2,inhibitors,in,myeloproliferative,disorders,.}	{"Rumi E , Elena C , Passamonti F ( 2010 ) lVIutational status of myeloproliferative neoplasms .","Crit Rev Eukaryot Gene Expr 20 : 61-76 ."}	{"Expert Opin Investig Drugs 20 : 41-59 .","Verstovsek S , Kantarjian H , lVIesa RA , Pardanani AD , Cortes-Franco J , et al. ( 2010 ) Safety and efficacy of lNCB0l8424 , aJAKl and JAK2 inhibitor , in myelofibrosis ."}	0.916
RELATION_GENEHPOTERM_journal.pone.0071244.pdf_433_433_30_30_43_44	CCL17/HP:0001047|Atopic dermatitis	{30}	{43,44}	{Horikawa,T,",",Nakayama,T,",",Hikita,I,",",Yamada,H,",",Fujisawa,R,",",et,al.,(,2002,),IFN,~,gamma-inducible,expression,of,thymus,and,activation-regulated,chemokine,/,CCL17,and,macrophage,~,derived,chemokine/CCL22,in,epidermal,keratinocytes,and,their,roles,in,atopic,dermatitis,.}	{"Immunol Today 19 : 3594361 .","28 ."}	{"Int Immunol 14 : 767 — 773 .","29 ."}	0.45
RELATION_GENEHPOTERM_SCPDFS_37708.pdf_424_424_11_11_26_26	FAM46D/HP:0100843|Glioblastoma	{11}	{26}	{Finally,",",we,were,able,to,detect,speciﬁc,antibodies,against,the,FAM46D,protein,(,CAND1,.26,),in,plasma,samples,from,patients,with,lung,tumors,and,glioblastomas,.}	{"PASD1 predicted proteins have in common a PAS ( Per ARNT Sim ) domain , a putative leucine zipper and nuclear localization signal , suggesting that they may act as transcription factors .","Although we can not claim the discovery of PASD1 as a novel CTA , information presented in this manuscript on the high frequency of PASD1 expression in different types of solid tumors and immunogenicity in patients with cervix tumors and glioblastomas supports PASD1 as a promising target for cancer immunotherapy ."}	{"As many other CTAS , FAM46D is located on chromosome X and is a member of a large family of proteins with unknown function .","Due to its restricted expression pattern and immunogenicity FAM46D represents a novel target for cancer immunotherapy ."}	0.254
